source,target,aerial_distance_m,road_distance_m,duration_s,weight
BTP119 - Minerva Circle,BTP103 - Shanti Nagar TTMC,1224.9,1558.8,172.9,0.000641
BTP119 - Minerva Circle,"BTP101 - Blood Bank Circle, KH Road",1869.2,2729.7,305.2,0.000366
BTP119 - Minerva Circle,BTP167 - JC Road Junction,358.1,526.2,67.9,0.001897
BTP119 - Minerva Circle,BTP078 - NR Square Junction,1308.8,1593.0,191.2,0.000627
BTP119 - Minerva Circle,BTP122 - Siddapura Junction,1539.8,2249.4,271.5,0.000444
BTP119 - Minerva Circle,BTP106 - VV Puram College,689.1,1299.9,168.1,0.000769
BTP119 - Minerva Circle,BTP085 - Briyand Circle,1693.3,2563.2,346.6,0.00039
BTP119 - Minerva Circle,"BTP089 - Police Quarters, Sultan Road",1938.6,2324.0,290.8,0.00043
BTP119 - Minerva Circle,BTP109 - Dewan Madhava Rao Junction,1809.0,2434.4,293.4,0.000411
BTP119 - Minerva Circle,BTP105 - Shivasankara Circle,702.3,721.2,102.1,0.001385
BTP119 - Minerva Circle,BTP216 - Yediyur Junction,1941.2,2202.7,250.7,0.000454
BTP119 - Minerva Circle,BTP212 - Minto Junction,1130.0,1377.5,165.1,0.000725
BTP119 - Minerva Circle,"BTP186 - 9th Cross, 4th Main, Jayanagar",1783.0,2329.4,328.3,0.000429
BTP119 - Minerva Circle,BTP075 - Police Corner,1649.7,1853.7,194.0,0.000539
BTP119 - Minerva Circle,BTP187 - South End Circle,1977.5,2317.5,254.0,0.000431
BTP119 - Minerva Circle,"BTP102 - BMTC Junction, KH Road",1355.6,3312.8,372.7,0.000302
BTP119 - Minerva Circle,BTP193 - Vasavi Circle,712.9,1314.0,152.0,0.00076
BTP119 - Minerva Circle,BTP184 - Lalbagh West Gate,748.5,1064.7,142.1,0.000938
BTP119 - Minerva Circle,BTP120 - Lalbagh Main Gate Junction,451.4,1147.5,135.6,0.000871
BTP119 - Minerva Circle,BTP077 - Halasuru Gate Junction,1481.2,1628.5,174.6,0.000614
BTP119 - Minerva Circle,BTP203 - RRMR Junction,1977.5,3268.5,342.6,0.000306
BTP119 - Minerva Circle,BTP217 - Baleyele Junction,1211.8,1239.4,145.5,0.000806
BTP119 - Minerva Circle,BTP185 - RV Teachers College,1176.7,1200.0,128.4,0.000833
BTP119 - Minerva Circle,BTP107 - National College Junction,1062.0,2185.3,240.1,0.000457
BTP119 - Minerva Circle,BTP213 - Royan Circle,1453.5,1705.7,197.3,0.000586
BTP215 - Vanivillas Junction,BTP118 - Basappa Circle,1557.4,1884.3,221.1,0.00053
BTP215 - Vanivillas Junction,BTP108 - Tagore Park Junction,278.8,433.8,67.2,0.0023
BTP215 - Vanivillas Junction,BTP167 - JC Road Junction,1803.8,2224.0,265.8,0.000449
BTP215 - Vanivillas Junction,BTP106 - VV Puram College,879.8,1322.3,184.7,0.000756
BTP215 - Vanivillas Junction,"BTP089 - Police Quarters, Sultan Road",1805.2,2255.3,266.9,0.000443
BTP215 - Vanivillas Junction,BTP109 - Dewan Madhava Rao Junction,631.2,836.1,136.3,0.001195
BTP215 - Vanivillas Junction,BTP105 - Shivasankara Circle,1272.4,2030.5,261.2,0.000492
BTP215 - Vanivillas Junction,BTP216 - Yediyur Junction,1151.3,1620.5,189.4,0.000617
BTP215 - Vanivillas Junction,BTP212 - Minto Junction,1583.4,2299.8,273.2,0.000435
BTP215 - Vanivillas Junction,"BTP186 - 9th Cross, 4th Main, Jayanagar",1575.8,2229.4,343.4,0.000448
BTP215 - Vanivillas Junction,BTP187 - South End Circle,1587.6,2052.8,241.3,0.000487
BTP215 - Vanivillas Junction,BTP193 - Vasavi Circle,820.2,1148.7,133.2,0.00087
BTP215 - Vanivillas Junction,BTP184 - Lalbagh West Gate,1108.3,2095.7,267.4,0.000477
BTP215 - Vanivillas Junction,BTP120 - Lalbagh Main Gate Junction,1773.5,2845.3,333.5,0.000351
BTP215 - Vanivillas Junction,"BTP110 - Bharathi Nursing Home, Basavanagudi",992.1,1459.9,193.8,0.000685
BTP215 - Vanivillas Junction,BTP217 - Baleyele Junction,1255.1,1630.8,181.4,0.000613
BTP215 - Vanivillas Junction,BTP185 - RV Teachers College,1151.1,1763.1,200.2,0.000567
BTP215 - Vanivillas Junction,BTP107 - National College Junction,431.3,575.1,79.5,0.001736
BTP215 - Vanivillas Junction,BTP213 - Royan Circle,1631.8,2100.9,263.1,0.000476
BTP215 - Vanivillas Junction,"BTP112 - 14th Cross, KR Road",1892.8,2175.3,250.6,0.000459
BTP020 - Hosahalli Metro Station,BTP069 - MC Circle,246.7,397.3,51.8,0.002511
BTP020 - Hosahalli Metro Station,"BTP070 - Cholurpalya Junction, Magadi Road",601.7,969.1,156.6,0.001031
BTP020 - Hosahalli Metro Station,BTP208 - Havanur Circle,1749.6,2350.8,316.1,0.000425
BTP020 - Hosahalli Metro Station,"BTP024 - NPS, Vijayanagar",1047.4,1391.9,154.8,0.000718
BTP020 - Hosahalli Metro Station,"BTP210 - 50th cross, 12th Main , Rajajinagar",1780.8,2604.2,329.2,0.000384
BTP020 - Hosahalli Metro Station,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",1199.6,1824.8,237.5,0.000548
BTP020 - Hosahalli Metro Station,BTP074 - Leprosy Hospital Junction,1798.0,2104.8,246.5,0.000475
BTP020 - Hosahalli Metro Station,BTP061 - Bhashyam Circle,1543.1,2237.6,301.5,0.000447
BTP020 - Hosahalli Metro Station,BTP028 - Vijayanagar Bus Stand Junction,803.1,931.0,118.6,0.001073
BTP020 - Hosahalli Metro Station,BTP010 - Rajajinagar Entrance,1839.0,2411.6,291.1,0.000414
BTP020 - Hosahalli Metro Station,"BTP170 - Dr. Bheem Rao Palace, Chord Road",1915.5,2293.0,254.4,0.000436
BTP020 - Hosahalli Metro Station,BTP067 - Jai Muni Rao Circle,559.7,796.6,95.9,0.001254
BTP020 - Hosahalli Metro Station,BTP018 - Dhobi Ghat Junction,1575.8,1925.0,203.1,0.000519
BTP020 - Hosahalli Metro Station,BTP068 - Veeresh Theatre Junction,344.7,422.3,51.8,0.002362
BTP020 - Hosahalli Metro Station,BTP214 - 5th Main Chamrajpet  Junction,1284.7,2062.2,363.3,0.000485
BTP020 - Hosahalli Metro Station,"BTP093 - Toll Gate, Mysore Road",1865.1,2631.2,463.0,0.00038
BTP020 - Hosahalli Metro Station,BTP092 - Bangalore Builders Junction,1996.6,3287.1,483.8,0.000304
BTP020 - Hosahalli Metro Station,"BTP025 - Puttamma Choultry, Nagarbhavi",919.2,1290.3,201.9,0.000774
BTP121 - KH Circle,BTP134 - Mico Bande,1486.2,2249.4,282.6,0.000444
BTP121 - KH Circle,BTP118 - Basappa Circle,1555.3,1848.3,223.2,0.000541
BTP121 - KH Circle,BTP132 - Anepalya Junction,1792.6,2523.0,374.4,0.000396
BTP121 - KH Circle,BTP172 - Nanjappa Circle,1474.7,2030.8,270.3,0.000492
BTP121 - KH Circle,BTP076 - Hudson Circle,1806.7,3116.0,325.6,0.000321
BTP121 - KH Circle,BTP079 - Town Hall Junction,1555.7,2717.2,337.4,0.000368
BTP121 - KH Circle,BTP180 - Swagath Poornima Theatre,1013.1,2149.0,237.3,0.000465
BTP121 - KH Circle,BTP192 - Urvashi Theater,699.4,1326.5,208.7,0.000753
BTP121 - KH Circle,BTP100 - Richmond Circle,1487.8,2031.4,250.3,0.000492
BTP121 - KH Circle,BTP103 - Shanti Nagar TTMC,262.2,743.1,91.9,0.001344
BTP121 - KH Circle,"BTP101 - Blood Bank Circle, KH Road",1286.6,1464.6,162.6,0.000682
BTP121 - KH Circle,BTP167 - JC Road Junction,1218.4,1799.4,220.4,0.000555
BTP121 - KH Circle,BTP078 - NR Square Junction,1649.3,2866.3,343.7,0.000349
BTP121 - KH Circle,BTP122 - Siddapura Junction,465.1,582.1,74.3,0.001715
BTP121 - KH Circle,BTP106 - VV Puram College,1724.4,2573.1,320.6,0.000388
BTP121 - KH Circle,BTP105 - Shivasankara Circle,1844.0,1994.5,254.6,0.000501
BTP121 - KH Circle,"BTP186 - 9th Cross, 4th Main, Jayanagar",1605.9,2404.4,349.9,0.000416
BTP121 - KH Circle,BTP075 - Police Corner,1940.8,3118.1,321.8,0.000321
BTP121 - KH Circle,BTP187 - South End Circle,1849.5,2898.7,342.6,0.000345
BTP121 - KH Circle,"BTP102 - BMTC Junction, KH Road",485.5,2047.6,230.1,0.000488
BTP121 - KH Circle,BTP193 - Vasavi Circle,1489.2,2192.3,252.9,0.000456
BTP121 - KH Circle,BTP184 - Lalbagh West Gate,1168.2,1643.0,184.2,0.000608
BTP121 - KH Circle,BTP120 - Lalbagh Main Gate Junction,692.0,819.8,99.2,0.001218
BTP121 - KH Circle,BTP077 - Halasuru Gate Junction,1701.6,2892.8,296.5,0.000346
BTP121 - KH Circle,BTP203 - RRMR Junction,1767.9,2154.0,238.3,0.000464
BTP121 - KH Circle,BTP185 - RV Teachers College,1320.5,2072.0,228.6,0.000482
BTP121 - KH Circle,BTP107 - National College Junction,1915.6,3063.5,341.0,0.000326
BTP069 - MC Circle,"BTP070 - Cholurpalya Junction, Magadi Road",378.0,571.8,104.8,0.001746
BTP069 - MC Circle,BTP208 - Havanur Circle,1833.9,2398.7,318.1,0.000417
BTP069 - MC Circle,"BTP024 - NPS, Vijayanagar",932.9,994.6,103.0,0.001004
BTP069 - MC Circle,"BTP210 - 50th cross, 12th Main , Rajajinagar",1602.4,2206.9,277.4,0.000453
BTP069 - MC Circle,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",971.3,1427.5,185.7,0.0007
BTP069 - MC Circle,BTP074 - Leprosy Hospital Junction,1553.1,1707.6,194.7,0.000585
BTP069 - MC Circle,BTP061 - Bhashyam Circle,1364.3,1840.4,249.7,0.000543
BTP069 - MC Circle,BTP028 - Vijayanagar Bus Stand Junction,1049.8,1506.0,199.6,0.000664
BTP069 - MC Circle,BTP010 - Rajajinagar Entrance,1604.7,2014.3,239.3,0.000496
BTP069 - MC Circle,"BTP204 - ESI Hospital, Rajajinagar",1875.2,2206.3,258.1,0.000453
BTP069 - MC Circle,"BTP170 - Dr. Bheem Rao Palace, Chord Road",1797.0,1895.8,202.6,0.000527
BTP069 - MC Circle,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",1950.4,2632.5,304.6,0.00038
BTP069 - MC Circle,BTP067 - Jai Muni Rao Circle,675.4,844.5,97.9,0.001183
BTP069 - MC Circle,BTP018 - Dhobi Ghat Junction,1466.0,1527.8,151.3,0.000654
BTP069 - MC Circle,BTP068 - Veeresh Theatre Junction,355.3,528.8,65.1,0.001888
BTP069 - MC Circle,BTP214 - 5th Main Chamrajpet  Junction,1200.0,2107.6,345.5,0.000474
BTP069 - MC Circle,"BTP093 - Toll Gate, Mysore Road",1833.9,2676.6,445.2,0.000373
BTP069 - MC Circle,BTP092 - Bangalore Builders Junction,1918.0,3332.5,466.0,0.0003
BTP069 - MC Circle,"BTP025 - Puttamma Choultry, Nagarbhavi",1105.9,1438.7,209.9,0.000695
"BTP070 - Cholurpalya Junction, Magadi Road","BTP024 - NPS, Vijayanagar",1070.3,1218.8,137.1,0.00082
"BTP070 - Cholurpalya Junction, Magadi Road","BTP210 - 50th cross, 12th Main , Rajajinagar",1571.8,1722.4,276.0,0.00058
"BTP070 - Cholurpalya Junction, Magadi Road","BTP062 - Basava Mantapa, Dr. Rajkumar Road",827.3,1048.3,158.0,0.000953
"BTP070 - Cholurpalya Junction, Magadi Road",BTP074 - Leprosy Hospital Junction,1219.4,1328.4,167.0,0.000752
"BTP070 - Cholurpalya Junction, Magadi Road",BTP061 - Bhashyam Circle,1344.1,1461.2,222.0,0.000684
"BTP070 - Cholurpalya Junction, Magadi Road",BTP028 - Vijayanagar Bus Stand Junction,1384.7,1644.5,209.2,0.000608
"BTP070 - Cholurpalya Junction, Magadi Road",BTP010 - Rajajinagar Entrance,1400.9,1635.1,211.6,0.000611
"BTP070 - Cholurpalya Junction, Magadi Road","BTP204 - ESI Hospital, Rajajinagar",1903.0,2430.5,292.2,0.000411
"BTP070 - Cholurpalya Junction, Magadi Road","BTP170 - Dr. Bheem Rao Palace, Chord Road",1878.4,2119.9,236.7,0.000471
"BTP070 - Cholurpalya Junction, Magadi Road","BTP015 - Suguna Hospital, Dr. Rajkumar Road",1841.1,2253.3,276.9,0.000444
"BTP070 - Cholurpalya Junction, Magadi Road","BTP089 - Police Quarters, Sultan Road",1958.1,2949.6,463.5,0.000339
"BTP070 - Cholurpalya Junction, Magadi Road",BTP067 - Jai Muni Rao Circle,1038.1,1068.7,127.0,0.000935
"BTP070 - Cholurpalya Junction, Magadi Road",BTP018 - Dhobi Ghat Junction,1574.6,1752.0,185.4,0.00057
"BTP070 - Cholurpalya Junction, Magadi Road",BTP068 - Veeresh Theatre Junction,699.2,753.0,94.2,0.001326
"BTP070 - Cholurpalya Junction, Magadi Road",BTP214 - 5th Main Chamrajpet  Junction,961.2,2100.8,351.8,0.000476
"BTP070 - Cholurpalya Junction, Magadi Road","BTP093 - Toll Gate, Mysore Road",1644.2,2669.7,451.5,0.000374
"BTP070 - Cholurpalya Junction, Magadi Road",BTP092 - Bangalore Builders Junction,1661.4,3325.6,472.3,0.000301
"BTP070 - Cholurpalya Junction, Magadi Road","BTP025 - Puttamma Choultry, Nagarbhavi",1483.1,1662.9,239.0,0.000601
BTP134 - Mico Bande,BTP132 - Anepalya Junction,777.4,1189.1,165.0,0.00084
BTP134 - Mico Bande,BTP172 - Nanjappa Circle,1810.3,2829.1,373.0,0.000353
BTP134 - Mico Bande,BTP135 - UCO Bank Junction,1752.0,2104.5,277.6,0.000475
BTP134 - Mico Bande,BTP100 - Richmond Circle,1957.5,3591.7,409.5,0.000278
BTP134 - Mico Bande,BTP103 - Shanti Nagar TTMC,1492.8,1662.6,254.2,0.000601
BTP134 - Mico Bande,BTP140 - Madiwala Check Post,1889.5,2397.3,260.3,0.000417
BTP134 - Mico Bande,BTP136 - Hosur-Tavarkere Road Junction,1416.7,2037.2,243.8,0.000491
BTP134 - Mico Bande,"BTP101 - Blood Bank Circle, KH Road",1934.3,2835.4,315.0,0.000353
BTP134 - Mico Bande,BTP122 - Siddapura Junction,1098.7,1413.2,242.1,0.000707
BTP134 - Mico Bande,"BTP102 - BMTC Junction, KH Road",1507.0,3770.8,415.4,0.000265
BTP134 - Mico Bande,BTP133 - Adugodi Junction,783.4,940.2,110.9,0.001062
BTP208 - Havanur Circle,"BTP024 - NPS, Vijayanagar",1343.4,2014.6,276.9,0.000496
BTP208 - Havanur Circle,"BTP210 - 50th cross, 12th Main , Rajajinagar",1906.7,2350.5,347.5,0.000425
BTP208 - Havanur Circle,BTP207 - 8th Main Road Basaveshwara Nagar,449.6,643.8,110.0,0.001551
BTP208 - Havanur Circle,BTP061 - Bhashyam Circle,1799.9,2383.0,326.6,0.000419
BTP208 - Havanur Circle,BTP028 - Vijayanagar Bus Stand Junction,1711.7,2233.3,350.3,0.000448
BTP208 - Havanur Circle,"BTP182 - 19th Main Junction, Rajajinagar",1893.6,3064.5,383.6,0.000326
BTP208 - Havanur Circle,"BTP204 - ESI Hospital, Rajajinagar",1773.3,2349.9,328.2,0.000425
BTP208 - Havanur Circle,"BTP170 - Dr. Bheem Rao Palace, Chord Road",1505.3,2039.3,272.7,0.00049
BTP208 - Havanur Circle,BTP067 - Jai Muni Rao Circle,1190.0,1669.9,240.7,0.000598
BTP208 - Havanur Circle,BTP018 - Dhobi Ghat Junction,1329.3,1676.6,228.9,0.000596
BTP208 - Havanur Circle,BTP068 - Veeresh Theatre Junction,1478.7,2056.7,291.1,0.000486
BTP208 - Havanur Circle,"BTP206 - Shankara Mutt Circle, Vijayanagar",1257.8,1495.1,272.0,0.000668
BTP208 - Havanur Circle,"BTP025 - Puttamma Choultry, Nagarbhavi",1034.2,1479.9,266.1,0.000675
"BTP024 - NPS, Vijayanagar","BTP210 - 50th cross, 12th Main , Rajajinagar",818.8,1212.3,174.4,0.000824
"BTP024 - NPS, Vijayanagar",BTP207 - 8th Main Road Basaveshwara Nagar,1501.9,1941.7,281.2,0.000515
"BTP024 - NPS, Vijayanagar","BTP062 - Basava Mantapa, Dr. Rajkumar Road",714.1,1344.1,201.0,0.000743
"BTP024 - NPS, Vijayanagar",BTP074 - Leprosy Hospital Junction,1610.3,2798.9,311.2,0.000357
"BTP024 - NPS, Vijayanagar",BTP061 - Bhashyam Circle,607.5,1244.8,153.5,0.000803
"BTP024 - NPS, Vijayanagar",BTP028 - Vijayanagar Bus Stand Junction,1638.0,2608.0,312.8,0.000383
"BTP024 - NPS, Vijayanagar",BTP010 - Rajajinagar Entrance,1221.9,1966.2,259.4,0.000508
"BTP024 - NPS, Vijayanagar","BTP182 - 19th Main Junction, Rajajinagar",1803.0,1926.4,210.5,0.000519
"BTP024 - NPS, Vijayanagar","BTP204 - ESI Hospital, Rajajinagar",984.2,1211.7,155.1,0.000825
"BTP024 - NPS, Vijayanagar","BTP170 - Dr. Bheem Rao Palace, Chord Road",869.2,901.1,99.6,0.001109
"BTP024 - NPS, Vijayanagar",BTP008 - Navarang Theatre,1793.0,2429.4,272.3,0.000411
"BTP024 - NPS, Vijayanagar","BTP015 - Suguna Hospital, Dr. Rajkumar Road",1273.8,2456.3,262.2,0.000407
"BTP024 - NPS, Vijayanagar",BTP067 - Jai Muni Rao Circle,820.9,2017.6,235.3,0.000495
"BTP024 - NPS, Vijayanagar",BTP018 - Dhobi Ghat Junction,533.5,538.5,55.8,0.001854
"BTP024 - NPS, Vijayanagar",BTP068 - Veeresh Theatre Junction,721.2,1701.9,202.5,0.000587
"BTP024 - NPS, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar",1921.9,2718.1,337.9,0.000368
"BTP024 - NPS, Vijayanagar",BTP006 - Navarang Bar Junction,1306.7,1630.3,205.1,0.000613
"BTP024 - NPS, Vijayanagar",BTP009 - Prakash Nagar Junction,1432.3,1843.3,247.9,0.000542
"BTP024 - NPS, Vijayanagar","BTP025 - Puttamma Choultry, Nagarbhavi",1244.1,2611.8,347.3,0.000383
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP207 - 8th Main Road Basaveshwara Nagar,1885.2,2277.8,364.2,0.000439
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP062 - Basava Mantapa, Dr. Rajkumar Road",787.5,1070.1,197.4,0.000934
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP074 - Leprosy Hospital Junction,1433.4,2417.4,315.8,0.000413
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP061 - Bhashyam Circle,238.3,383.4,160.0,0.002601
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP010 - Rajajinagar Entrance,750.7,1656.9,251.0,0.000603
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP182 - 19th Main Junction, Rajajinagar",1415.3,1869.2,261.0,0.000535
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP026 - 1st Block Junction, Rajajinagar",1803.4,2258.2,319.9,0.000443
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP204 - ESI Hospital, Rajajinagar",404.8,525.0,115.3,0.001901
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP170 - Dr. Bheem Rao Palace, Chord Road",566.4,757.6,134.9,0.001318
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP008 - Navarang Theatre,1299.0,1934.4,269.7,0.000517
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP015 - Suguna Hospital, Dr. Rajkumar Road",480.9,1290.7,181.9,0.000774
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP067 - Jai Muni Rao Circle,1639.2,2811.7,349.2,0.000356
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP018 - Dhobi Ghat Junction,579.1,1399.6,197.7,0.000714
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP068 - Veeresh Theatre Junction,1495.4,2496.0,316.4,0.0004
"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP206 - Shankara Mutt Circle, Vijayanagar",1969.8,2783.5,391.9,0.000359
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP006 - Navarang Bar Junction,519.1,625.5,115.3,0.001596
"BTP210 - 50th cross, 12th Main , Rajajinagar",BTP009 - Prakash Nagar Junction,673.2,838.5,155.0,0.001191
BTP118 - Basappa Circle,BTP076 - Hudson Circle,1639.2,2306.7,241.9,0.000433
BTP118 - Basappa Circle,BTP079 - Town Hall Junction,1071.1,1898.9,229.0,0.000526
BTP118 - Basappa Circle,BTP180 - Swagath Poornima Theatre,1087.1,1955.7,242.1,0.000511
BTP118 - Basappa Circle,BTP192 - Urvashi Theater,935.8,1683.1,231.3,0.000594
BTP118 - Basappa Circle,BTP108 - Tagore Park Junction,1719.9,2214.5,245.5,0.000451
BTP118 - Basappa Circle,BTP103 - Shanti Nagar TTMC,1596.2,2013.8,217.0,0.000496
BTP118 - Basappa Circle,BTP167 - JC Road Junction,400.6,981.2,112.0,0.001018
BTP118 - Basappa Circle,BTP078 - NR Square Junction,1206.7,2048.1,235.3,0.000488
BTP118 - Basappa Circle,BTP122 - Siddapura Junction,1975.6,2704.5,315.6,0.00037
BTP118 - Basappa Circle,BTP106 - VV Puram College,677.9,1162.9,154.3,0.000859
BTP118 - Basappa Circle,BTP085 - Briyand Circle,1240.2,1988.2,275.9,0.000503
BTP118 - Basappa Circle,"BTP089 - Police Quarters, Sultan Road",1552.7,1748.9,220.1,0.000571
BTP118 - Basappa Circle,BTP105 - Shivasankara Circle,394.4,584.3,88.3,0.001709
BTP118 - Basappa Circle,BTP212 - Minto Junction,708.9,802.5,94.4,0.001245
BTP118 - Basappa Circle,BTP075 - Police Corner,1517.3,2308.8,238.1,0.000433
BTP118 - Basappa Circle,"BTP102 - BMTC Junction, KH Road",1688.9,3767.8,416.8,0.000265
BTP118 - Basappa Circle,BTP193 - Vasavi Circle,934.3,1145.5,135.0,0.000872
BTP118 - Basappa Circle,BTP184 - Lalbagh West Gate,1118.5,1554.0,194.6,0.000643
BTP118 - Basappa Circle,BTP120 - Lalbagh Main Gate Junction,869.7,1602.6,179.7,0.000624
BTP118 - Basappa Circle,BTP077 - Halasuru Gate Junction,1405.7,2083.5,218.7,0.00048
BTP118 - Basappa Circle,BTP217 - Baleyele Junction,884.1,1102.5,131.7,0.000906
BTP118 - Basappa Circle,BTP185 - RV Teachers College,1548.7,1689.4,180.9,0.000592
BTP118 - Basappa Circle,BTP107 - National College Junction,1139.9,2190.0,241.6,0.000456
BTP118 - Basappa Circle,BTP213 - Royan Circle,1049.3,1130.7,126.6,0.000884
BTP132 - Anepalya Junction,BTP172 - Nanjappa Circle,1412.9,3608.3,476.8,0.000277
BTP132 - Anepalya Junction,BTP135 - UCO Bank Junction,1945.7,2573.4,344.2,0.000388
BTP132 - Anepalya Junction,BTP100 - Richmond Circle,1588.9,4370.9,513.3,0.000229
BTP132 - Anepalya Junction,BTP103 - Shanti Nagar TTMC,1681.5,3547.5,494.1,0.000282
BTP132 - Anepalya Junction,BTP136 - Hosur-Tavarkere Road Junction,1889.3,2912.5,412.7,0.000343
BTP132 - Anepalya Junction,"BTP101 - Blood Bank Circle, KH Road",1663.0,3614.6,418.8,0.000277
BTP132 - Anepalya Junction,BTP122 - Siddapura Junction,1561.4,3298.1,482.0,0.000303
BTP132 - Anepalya Junction,"BTP102 - BMTC Junction, KH Road",1587.9,4550.0,519.2,0.00022
BTP132 - Anepalya Junction,BTP133 - Adugodi Junction,1061.1,1409.1,177.5,0.000709
BTP132 - Anepalya Junction,BTP142 - Lower Agram Road Junction,1499.6,2251.6,370.0,0.000444
BTP207 - 8th Main Road Basaveshwara Nagar,BTP061 - Bhashyam Circle,1832.8,2524.1,389.7,0.000396
BTP207 - 8th Main Road Basaveshwara Nagar,"BTP182 - 19th Main Junction, Rajajinagar",1556.8,2137.8,313.2,0.000468
BTP207 - 8th Main Road Basaveshwara Nagar,"BTP026 - 1st Block Junction, Rajajinagar",1720.2,2526.8,372.1,0.000396
BTP207 - 8th Main Road Basaveshwara Nagar,"BTP204 - ESI Hospital, Rajajinagar",1662.4,2491.0,400.9,0.000401
BTP207 - 8th Main Road Basaveshwara Nagar,"BTP170 - Dr. Bheem Rao Palace, Chord Road",1392.1,2180.5,345.4,0.000458
BTP207 - 8th Main Road Basaveshwara Nagar,BTP008 - Navarang Theatre,1745.5,2640.8,375.0,0.000379
BTP207 - 8th Main Road Basaveshwara Nagar,BTP067 - Jai Muni Rao Circle,1557.8,2317.0,333.2,0.000431
BTP207 - 8th Main Road Basaveshwara Nagar,BTP018 - Dhobi Ghat Junction,1318.4,2497.6,361.5,0.0004
BTP207 - 8th Main Road Basaveshwara Nagar,BTP068 - Veeresh Theatre Junction,1805.7,2703.7,383.6,0.00037
BTP207 - 8th Main Road Basaveshwara Nagar,"BTP206 - Shankara Mutt Circle, Vijayanagar",812.9,851.3,162.0,0.001173
BTP207 - 8th Main Road Basaveshwara Nagar,"BTP025 - Puttamma Choultry, Nagarbhavi",1470.7,2126.9,358.6,0.00047
BTP172 - Nanjappa Circle,"BTP099 - Cash Pharmacy, Residency Road",829.6,3238.2,353.1,0.000309
BTP172 - Nanjappa Circle,BTP076 - Hudson Circle,1354.4,2369.1,265.9,0.000422
BTP172 - Nanjappa Circle,BTP079 - Town Hall Junction,1628.3,2366.7,312.1,0.000422
BTP172 - Nanjappa Circle,BTP180 - Swagath Poornima Theatre,1326.1,1507.4,176.1,0.000663
BTP172 - Nanjappa Circle,BTP192 - Urvashi Theater,1568.4,1914.4,209.7,0.000522
BTP172 - Nanjappa Circle,BTP100 - Richmond Circle,179.9,1284.4,190.6,0.000778
BTP172 - Nanjappa Circle,BTP103 - Shanti Nagar TTMC,1218.3,1594.8,179.8,0.000627
BTP172 - Nanjappa Circle,"BTP101 - Blood Bank Circle, KH Road",359.8,471.9,66.8,0.002115
BTP172 - Nanjappa Circle,BTP078 - NR Square Junction,1594.9,2515.8,318.4,0.000397
BTP172 - Nanjappa Circle,BTP122 - Siddapura Junction,1647.4,2388.2,272.9,0.000419
BTP172 - Nanjappa Circle,BTP075 - Police Corner,1636.7,2371.1,262.1,0.000422
BTP172 - Nanjappa Circle,"BTP102 - BMTC Junction, KH Road",995.7,1407.3,167.2,0.00071
BTP172 - Nanjappa Circle,BTP142 - Lower Agram Road Junction,1734.6,3445.8,457.5,0.00029
BTP172 - Nanjappa Circle,BTP120 - Lalbagh Main Gate Junction,1840.3,2283.3,248.9,0.000438
BTP172 - Nanjappa Circle,BTP077 - Halasuru Gate Junction,1463.9,2145.9,236.8,0.000466
BTP172 - Nanjappa Circle,BTP203 - RRMR Junction,902.3,1407.0,178.6,0.00071
"BTP095 - Satellite Bus Stand, Mysore Road",BTP096 - Gali Anjaneya Temple,273.2,279.6,25.0,0.003564
"BTP095 - Satellite Bus Stand, Mysore Road",BTP017 - Attiguppe Circle,1669.8,2301.6,262.7,0.000434
"BTP095 - Satellite Bus Stand, Mysore Road","BTP094 - Sri Skanda Complex, Mysore Road",373.8,866.7,98.7,0.001152
"BTP095 - Satellite Bus Stand, Mysore Road",BTP214 - 5th Main Chamrajpet  Junction,1590.8,2365.3,364.7,0.000423
"BTP095 - Satellite Bus Stand, Mysore Road",BTP098 - Nayandahalli Junction,1975.2,2001.4,168.6,0.000499
"BTP095 - Satellite Bus Stand, Mysore Road","BTP093 - Toll Gate, Mysore Road",1094.3,1669.9,181.3,0.000598
"BTP095 - Satellite Bus Stand, Mysore Road",BTP092 - Bangalore Builders Junction,1466.3,1941.5,184.8,0.000515
BTP219 - Canara Bank Junction,"BTP115 - Sahasra Hospital, Jayanagar",1932.4,2845.9,325.6,0.000351
