id,cluster_id
FKID268195,4
FKID268196,4
FKID268197,-1
FKID268198,12
FKID268199,12
FKID268200,12
FKID268201,19
FKID268202,-1
FKID268203,36
FKID268204,12
FKID268205,12
FKID268206,12
FKID268207,12
FKID268208,114
FKID268209,12
FKID268210,76
FKID268211,5
FKID268212,5
FKID268213,41
FKID268214,5
FKID268215,-1
FKID268216,41
FKID268217,-1
FKID268218,5
FKID268219,0
FKID268220,0
FKID268221,0
FKID268222,0
FKID268223,0
FKID268224,24
FKID268225,12
FKID268226,120
FKID268227,12
FKID268228,0
FKID268229,0
FKID268230,12
FKID268231,0
FKID268232,12
FKID268233,12
FKID268234,0
FKID268235,-1
FKID268236,12
FKID268237,22
FKID268238,9
FKID268239,0
FKID268240,0
FKID268241,0
FKID268242,0
FKID268243,9
FKID268244,9
FKID268245,21
FKID268246,60
FKID268247,21
FKID268248,-1
FKID268249,21
FKID268250,12
FKID268251,97
FKID268252,21
FKID268253,0
FKID268254,0
FKID268255,12
FKID268256,12
FKID268257,32
FKID268258,0
FKID268259,12
FKID268260,32
FKID268261,5
FKID268262,69
FKID268263,21
FKID268264,5
FKID268265,69
FKID268266,15
FKID268267,21
FKID268268,22
FKID268269,21
FKID268270,22
FKID268271,22
FKID268272,21
FKID268273,22
FKID268274,21
FKID268275,-1
FKID268276,-1
FKID268277,21
FKID268278,21
FKID268279,51
FKID268280,22
FKID268281,12
FKID268282,32
FKID268283,4
FKID268284,23
FKID268285,-1
FKID268286,3
FKID268287,24
FKID268288,15
FKID268289,15
FKID268290,0
FKID268291,-1
FKID268292,17
FKID268293,65
FKID268294,65
FKID268295,17
FKID268296,76
FKID268297,-1
FKID268298,23
FKID268299,-1
FKID268300,12
FKID268301,4
FKID268302,-1
FKID268303,146
FKID268304,-1
FKID268305,12
FKID268306,9
FKID268307,12
FKID268308,9
FKID268309,13
FKID268310,13
FKID268311,101
FKID268312,101
FKID268313,9
FKID268314,88
FKID268315,78
FKID268316,-1
FKID268317,-1
FKID268318,60
FKID268319,60
FKID268320,60
FKID268321,12
FKID268322,12
FKID268323,45
FKID268324,45
FKID268325,80
FKID268326,113
FKID268327,113
FKID268328,-1
FKID268329,12
FKID268330,78
FKID268331,-1
FKID268332,23
FKID268333,-1
FKID268334,23
FKID268335,0
FKID268336,8
FKID268337,88
FKID268338,0
FKID268339,-1
FKID268340,-1
FKID268341,8
FKID268342,0
FKID268343,12
FKID268344,0
FKID268345,12
FKID268346,8
FKID268347,1
FKID268348,12
FKID268349,1
FKID268350,97
FKID268351,-1
FKID268352,-1
FKID268353,1
FKID268354,80
FKID268355,-1
FKID268356,0
FKID268357,-1
FKID268358,9
FKID268359,45
FKID268360,45
FKID268361,45
FKID268362,45
FKID268363,12
FKID268364,45
FKID268365,45
FKID268366,0
FKID268367,12
FKID268368,113
FKID268369,113
FKID268370,70
FKID268371,-1
FKID268372,-1
FKID268373,9
FKID268374,9
FKID268375,77
FKID268376,0
FKID268377,9
FKID268378,9
FKID268379,-1
FKID268380,-1
FKID268381,0
FKID268382,77
FKID268383,16
FKID268384,0
FKID268385,-1
FKID268386,12
FKID268387,9
FKID268388,12
FKID268389,12
FKID268390,69
FKID268391,12
FKID268392,-1
FKID268393,12
FKID268394,16
FKID268395,12
FKID268396,12
FKID268397,12
FKID268398,12
FKID268399,12
FKID268400,12
FKID268401,12
FKID268402,-1
FKID268403,12
FKID268404,12
FKID268405,7
FKID268406,12
FKID268407,12
FKID268408,12
FKID268409,12
FKID268410,99
FKID268411,12
FKID268412,-1
FKID268413,12
FKID268414,12
FKID268415,12
FKID268416,12
FKID268417,52
FKID268418,12
FKID268419,-1
FKID268420,24
FKID268421,16
FKID268422,24
FKID268423,67
FKID268424,-1
FKID268425,7
FKID268426,24
FKID268427,9
FKID268428,12
FKID268429,12
FKID268430,12
FKID268431,12
FKID268432,12
FKID268433,12
FKID268434,12
FKID268435,16
FKID268436,18
FKID268437,9
FKID268438,12
FKID268439,12
FKID268440,9
FKID268441,12
FKID268442,9
FKID268443,12
FKID268444,12
FKID268445,12
FKID268446,12
FKID268447,12
FKID268448,12
FKID268449,12
FKID268450,12
FKID268451,12
FKID268452,-1
FKID268453,12
FKID268454,-1
FKID268455,12
FKID268456,-1
FKID268457,12
FKID268458,-1
FKID268459,15
FKID268460,4
FKID268461,4
FKID268462,-1
FKID268463,4
FKID268464,23
FKID268465,0
FKID268466,90
FKID268467,-1
FKID268468,9
FKID268469,77
FKID268470,9
FKID268471,12
FKID268472,12
FKID268473,12
FKID268474,12
FKID268475,9
FKID268476,12
FKID268477,12
FKID268478,12
FKID268479,12
FKID268480,9
FKID268481,12
FKID268482,12
FKID268483,12
FKID268484,12
FKID268485,12
FKID268486,12
FKID268487,12
FKID268488,12
FKID268489,12
FKID268490,12
FKID268491,12
FKID268492,12
FKID268493,12
FKID268494,12
FKID268495,12
FKID268496,12
FKID268497,12
FKID268498,12
FKID268499,15
FKID268500,12
FKID268501,23
FKID268502,12
FKID268503,12
FKID268504,12
FKID268505,12
FKID268506,6
FKID268507,12
FKID268508,-1
FKID268509,12
FKID268510,15
FKID268511,12
FKID268512,12
FKID268513,12
FKID268514,12
FKID268515,19
FKID268516,12
FKID268517,23
FKID268518,-1
FKID268519,9
FKID268520,9
FKID268521,0
FKID268522,6
FKID268523,-1
FKID268524,23
FKID268525,6
FKID268526,15
FKID268527,-1
FKID268528,23
FKID268529,23
FKID268530,4
FKID268531,4
FKID268532,6
FKID268533,23
FKID268534,-1
FKID268535,12
FKID268536,12
FKID268537,-1
FKID268538,12
FKID268539,12
FKID268540,12
FKID268541,6
FKID268542,12
FKID268543,0
FKID268544,23
FKID268545,16
FKID268546,67
FKID268547,16
FKID268548,16
FKID268549,16
FKID268550,16
FKID268551,16
FKID268552,12
FKID268553,75
FKID268554,0
FKID268555,16
FKID268556,9
FKID268557,16
FKID268558,23
FKID268559,16
FKID268560,52
FKID268561,52
FKID268562,9
FKID268563,16
FKID268564,52
FKID268565,-1
FKID268566,16
FKID268567,16
FKID268568,16
FKID268569,12
FKID268570,16
FKID268571,9
FKID268572,9
FKID268573,16
FKID268574,16
FKID268575,9
FKID268576,16
FKID268577,16
FKID268578,9
FKID268579,9
FKID268580,12
FKID268581,12
FKID268582,9
FKID268583,12
FKID268584,12
FKID268585,0
FKID268586,12
FKID268587,12
FKID268588,9
FKID268589,12
FKID268590,12
FKID268591,9
FKID268592,16
FKID268593,0
FKID268594,12
FKID268595,35
FKID268596,-1
FKID268597,12
FKID268598,12
FKID268599,27
FKID268600,-1
FKID268601,12
FKID268602,12
FKID268603,12
FKID268604,0
FKID268605,12
FKID268606,12
FKID268607,12
FKID268608,12
FKID268609,51
FKID268610,0
FKID268611,41
FKID268612,0
FKID268613,16
FKID268614,16
FKID268615,6
FKID268616,9
FKID268617,6
FKID268618,24
FKID268619,35
FKID268620,52
FKID268621,6
FKID268622,9
FKID268623,-1
FKID268624,35
FKID268625,16
FKID268626,16
FKID268627,16
FKID268628,52
FKID268629,16
FKID268630,-1
FKID268631,9
FKID268632,52
FKID268633,52
FKID268634,52
FKID268635,23
FKID268636,52
FKID268637,52
FKID268638,12
FKID268639,-1
FKID268640,24
FKID268641,52
FKID268642,52
FKID268643,23
FKID268644,23
FKID268645,52
FKID268646,23
FKID268647,12
FKID268648,23
FKID268649,12
FKID268650,23
FKID268651,0
FKID268652,0
FKID268653,23
FKID268654,23
FKID268655,23
FKID268656,0
FKID268657,0
FKID268658,23
FKID268659,23
FKID268660,23
FKID268661,27
FKID268662,23
FKID268663,23
FKID268664,23
FKID268665,23
FKID268666,23
FKID268667,52
FKID268668,24
FKID268669,24
FKID268670,12
FKID268671,12
FKID268672,18
FKID268673,18
FKID268674,18
FKID268675,18
FKID268676,6
FKID268677,6
FKID268678,23
FKID268679,-1
FKID268680,-1
FKID268681,-1
FKID268682,-1
FKID268683,0
FKID268684,-1
FKID268685,0
FKID268686,15
FKID268687,15
FKID268688,15
FKID268689,-1
FKID268690,15
FKID268691,-1
FKID268692,-1
FKID268693,4
FKID268694,4
FKID268695,23
FKID268696,58
FKID268697,62
FKID268698,8
FKID268699,24
FKID268700,58
FKID268701,24
FKID268702,0
FKID268703,-1
FKID268704,-1
FKID268705,0
FKID268706,58
FKID268707,-1
FKID268708,23
FKID268709,0
FKID268710,0
FKID268711,0
FKID268712,0
FKID268713,58
FKID268714,23
FKID268715,120
FKID268716,23
FKID268717,52
FKID268718,0
FKID268719,23
FKID268720,-1
FKID268721,-1
FKID268722,69
FKID268723,-1
FKID268724,69
FKID268725,-1
FKID268726,12
FKID268727,-1
FKID268728,-1
FKID268729,12
FKID268730,58
FKID268731,69
FKID268732,69
FKID268733,0
FKID268734,0
FKID268735,19
FKID268736,0
FKID268737,0
FKID268738,4
FKID268739,0
FKID268740,12
FKID268741,12
FKID268742,0
FKID268743,12
FKID268744,12
FKID268745,12
FKID268746,23
FKID268747,12
FKID268748,96
FKID268749,12
FKID268750,60
FKID268751,-1
FKID268752,12
FKID268753,41
FKID268754,12
FKID268755,141
FKID268756,12
FKID268757,0
FKID268758,12
FKID268759,96
FKID268760,-1
FKID268761,12
FKID268762,1
FKID268763,-1
FKID268764,-1
FKID268765,-1
FKID268766,23
FKID268767,23
FKID268768,-1
FKID268769,0
FKID268770,-1
FKID268771,0
FKID268772,-1
FKID268773,0
FKID268774,0
FKID268775,-1
FKID268776,0
FKID268777,-1
FKID268778,-1
FKID268779,-1
FKID268780,0
FKID268781,-1
FKID268782,4
FKID268783,0
FKID268784,0
FKID268785,90
FKID268786,0
FKID268787,-1
FKID268788,12
FKID268789,56
FKID268790,0
FKID268791,-1
FKID268792,0
FKID268793,12
FKID268794,12
FKID268795,0
FKID268796,-1
FKID268797,4
FKID268798,-1
FKID268799,27
FKID268800,56
FKID268801,56
FKID268802,19
FKID268803,56
FKID268804,56
FKID268805,56
FKID268806,56
FKID268807,23
FKID268808,56
FKID268809,56
FKID268810,56
FKID268811,12
FKID268812,23
FKID268813,7
FKID268814,23
FKID268815,0
FKID268816,7
FKID268817,-1
FKID268818,7
FKID268819,7
FKID268820,7
FKID268821,-1
FKID268822,-1
FKID268823,58
FKID268824,12
FKID268825,121
FKID268826,-1
FKID268827,12
FKID268828,4
FKID268829,12
FKID268830,12
FKID268831,12
FKID268832,7
FKID268833,12
FKID268834,27
FKID268835,58
FKID268836,12
FKID268837,-1
FKID268838,7
FKID268839,12
FKID268840,4
FKID268841,0
FKID268842,7
FKID268843,4
FKID268844,12
FKID268845,7
FKID268846,12
FKID268847,27
FKID268848,12
FKID268849,4
FKID268850,7
FKID268851,7
FKID268852,7
FKID268853,-1
FKID268854,27
FKID268855,7
FKID268856,7
FKID268857,58
FKID268858,0
FKID268859,7
FKID268860,-1
FKID268861,12
FKID268862,12
FKID268863,49
FKID268864,12
FKID268865,12
FKID268866,52
FKID268867,7
FKID268868,7
FKID268869,106
FKID268870,7
FKID268871,146
FKID268872,7
FKID268873,-1
FKID268874,-1
FKID268875,30
FKID268876,0
FKID268877,22
FKID268878,22
FKID268879,22
FKID268880,22
FKID268881,43
FKID268882,6
FKID268883,22
FKID268884,22
FKID268885,-1
FKID268886,56
FKID268887,64
FKID268888,64
FKID268889,9
FKID268890,12
FKID268891,12
FKID268892,-1
FKID268893,49
FKID268894,38
FKID268895,12
FKID268896,38
FKID268897,12
FKID268898,12
FKID268899,24
FKID268900,-1
FKID268901,12
FKID268902,-1
FKID268903,21
FKID268904,-1
FKID268905,49
FKID268906,49
FKID268907,12
FKID268908,-1
FKID268909,24
FKID268910,-1
FKID268911,24
FKID268912,131
FKID268913,-1
FKID268914,0
FKID268915,-1
FKID268916,-1
FKID268917,12
FKID268918,0
FKID268919,43
FKID268920,12
FKID268921,12
FKID268922,0
FKID268923,0
FKID268924,12
FKID268925,-1
FKID268926,-1
FKID268927,0
FKID268928,12
FKID268929,43
FKID268930,49
FKID268931,-1
FKID268932,9
FKID268933,-1
FKID268934,24
FKID268935,12
FKID268936,-1
FKID268937,12
FKID268938,12
FKID268939,12
FKID268940,-1
FKID268941,-1
FKID268942,-1
FKID268943,12
FKID268944,49
FKID268945,24
FKID268946,24
FKID268947,12
FKID268948,-1
FKID268949,24
FKID268950,24
FKID268951,24
FKID268952,80
FKID268953,-1
FKID268954,124
FKID268955,27
FKID268956,-1
FKID268957,21
FKID268958,-1
FKID268959,7
FKID268960,0
FKID268961,24
FKID268962,49
FKID268963,12
FKID268964,0
FKID268965,80
FKID268966,12
FKID268967,24
FKID268968,0
FKID268969,12
FKID268970,0
FKID268971,12
FKID268972,0
FKID268973,12
FKID268974,24
FKID268975,12
FKID268976,12
FKID268977,0
FKID268978,12
FKID268979,0
FKID268980,-1
FKID268981,12
FKID268982,52
FKID268983,24
FKID268984,24
FKID268985,12
FKID268986,-1
FKID268987,12
FKID268988,9
FKID268989,12
FKID268990,12
FKID268991,7
FKID268992,12
FKID268993,80
FKID268994,-1
FKID268995,12
FKID268996,24
FKID268997,12
FKID268998,12
FKID268999,12
FKID269000,12
FKID269001,12
FKID269002,12
FKID269003,-1
FKID269004,12
FKID269005,124
FKID269006,-1
FKID269007,24
FKID269008,49
FKID269009,0
FKID269010,80
FKID269011,52
FKID269012,12
FKID269013,51
FKID269014,49
FKID269015,2
FKID269016,7
FKID269017,12
FKID269018,12
FKID269019,51
FKID269020,23
FKID269021,52
FKID269022,12
FKID269023,12
FKID269024,51
FKID269025,23
FKID269026,143
FKID269027,12
FKID269028,27
FKID269029,-1
FKID269030,7
FKID269031,21
FKID269032,-1
FKID269033,15
FKID269034,51
FKID269035,12
FKID269036,12
FKID269037,12
FKID269038,23
FKID269039,-1
FKID269040,12
FKID269041,12
FKID269042,-1
FKID269043,12
FKID269044,12
FKID269045,12
FKID269046,23
FKID269047,12
FKID269048,12
FKID269049,12
FKID269050,12
FKID269051,12
FKID269052,12
FKID269053,23
FKID269054,12
FKID269055,15
FKID269056,70
FKID269057,49
FKID269058,15
FKID269059,15
FKID269060,70
FKID269061,49
FKID269062,15
FKID269063,15
FKID269064,12
FKID269065,23
FKID269066,15
FKID269067,80
FKID269068,15
FKID269069,15
FKID269070,15
FKID269071,15
FKID269072,9
FKID269073,-1
FKID269074,0
FKID269075,12
FKID269076,9
FKID269077,0
FKID269078,12
FKID269079,9
FKID269080,12
FKID269081,12
FKID269082,12
FKID269083,49
FKID269084,12
FKID269085,12
FKID269086,9
FKID269087,12
FKID269088,9
FKID269089,9
FKID269090,12
FKID269091,12
FKID269092,0
FKID269093,64
FKID269094,-1
FKID269095,12
FKID269096,23
FKID269097,7
FKID269098,0
FKID269099,0
FKID269100,52
FKID269101,12
FKID269102,12
FKID269103,12
FKID269104,12
FKID269105,0
FKID269106,12
FKID269107,12
FKID269108,15
FKID269109,-1
FKID269110,15
FKID269111,86
FKID269112,0
FKID269113,-1
FKID269114,54
FKID269115,150
FKID269116,21
FKID269117,21
FKID269118,12
FKID269119,80
FKID269120,-1
FKID269121,12
FKID269122,12
FKID269123,0
FKID269124,12
FKID269125,152
FKID269126,152
FKID269127,-1
FKID269128,-1
FKID269129,-1
FKID269130,-1
FKID269131,-1
FKID269132,0
FKID269133,0
FKID269134,23
FKID269135,0
FKID269136,0
FKID269137,-1
FKID269138,0
FKID269139,0
FKID269140,0
FKID269141,0
FKID269142,89
FKID269143,12
FKID269144,89
FKID269145,0
FKID269146,89
FKID269147,0
FKID269148,89
FKID269149,0
FKID269150,89
FKID269151,0
FKID269152,89
FKID269153,89
FKID269154,15
FKID269155,0
FKID269156,89
FKID269157,0
FKID269158,132
FKID269159,89
FKID269160,23
FKID269161,132
FKID269162,0
FKID269163,0
FKID269164,12
FKID269165,12
FKID269166,12
FKID269167,-1
FKID269168,0
FKID269169,0
FKID269170,97
FKID269171,89
FKID269172,-1
FKID269173,23
FKID269174,23
FKID269175,24
FKID269176,89
FKID269177,23
FKID269178,23
FKID269179,23
FKID269180,12
FKID269181,90
FKID269182,23
FKID269183,23
FKID269184,52
FKID269185,23
FKID269186,52
FKID269187,23
FKID269188,23
FKID269189,23
FKID269190,52
FKID269191,23
FKID269192,23
FKID269193,23
FKID269194,52
FKID269195,23
FKID269196,23
FKID269197,23
FKID269198,23
FKID269199,52
FKID269200,23
FKID269201,132
FKID269202,-1
FKID269203,23
FKID269204,23
FKID269205,52
FKID269206,12
FKID269207,23
FKID269208,23
FKID269209,4
FKID269210,52
FKID269211,23
FKID269212,77
FKID269213,52
FKID269214,52
FKID269215,23
FKID269216,77
FKID269217,12
FKID269218,23
FKID269219,23
FKID269220,23
FKID269221,23
FKID269222,0
FKID269223,-1
FKID269224,23
FKID269225,4
FKID269226,40
FKID269227,132
FKID269228,40
FKID269229,101
FKID269230,101
FKID269231,0
FKID269232,18
FKID269233,101
FKID269234,0
FKID269235,77
FKID269236,77
FKID269237,0
FKID269238,77
FKID269239,0
FKID269240,0
FKID269241,-1
FKID269242,23
FKID269243,77
FKID269244,-1
FKID269245,52
FKID269246,23
FKID269247,77
FKID269248,4
FKID269249,23
FKID269250,23
FKID269251,23
FKID269252,52
FKID269253,77
FKID269254,23
FKID269255,23
FKID269256,23
FKID269257,77
FKID269258,52
FKID269259,23
FKID269260,23
FKID269261,12
FKID269262,23
FKID269263,23
FKID269264,-1
FKID269265,23
FKID269266,23
FKID269267,23
FKID269268,23
FKID269269,23
FKID269270,23
FKID269271,-1
FKID269272,23
FKID269273,23
FKID269274,23
FKID269275,23
FKID269276,23
FKID269277,23
FKID269278,23
FKID269279,52
FKID269280,0
FKID269281,77
FKID269282,128
FKID269283,69
FKID269284,69
FKID269285,77
FKID269286,12
FKID269287,128
FKID269288,90
FKID269289,12
FKID269290,128
FKID269291,12
FKID269292,128
FKID269293,4
FKID269294,0
FKID269295,52
FKID269296,77
FKID269297,0
FKID269298,52
FKID269299,52
FKID269300,77
FKID269301,-1
FKID269302,0
FKID269303,58
FKID269304,0
FKID269305,23
FKID269306,23
FKID269307,69
FKID269308,23
FKID269309,23
FKID269310,0
FKID269311,0
FKID269312,23
FKID269313,23
FKID269314,0
FKID269315,0
FKID269316,23
FKID269317,23
FKID269318,0
FKID269319,0
FKID269320,0
FKID269321,115
FKID269322,23
FKID269323,0
FKID269324,0
FKID269325,23
FKID269326,-1
FKID269327,115
FKID269328,0
FKID269329,0
FKID269330,53
FKID269331,53
FKID269332,0
FKID269333,-1
FKID269334,0
FKID269335,-1
FKID269336,0
FKID269337,0
FKID269338,-1
FKID269339,100
FKID269340,0
FKID269341,4
FKID269342,100
FKID269343,0
FKID269344,-1
FKID269345,32
FKID269346,0
FKID269347,-1
FKID269348,0
FKID269349,0
FKID269350,-1
FKID269351,52
FKID269352,0
FKID269353,52
FKID269354,52
FKID269355,52
FKID269356,140
FKID269357,51
FKID269358,52
FKID269359,52
FKID269360,52
FKID269361,52
FKID269362,38
FKID269363,-1
FKID269364,-1
FKID269365,77
FKID269366,90
FKID269367,77
FKID269368,2
FKID269369,90
FKID269370,0
FKID269371,0
FKID269372,-1
FKID269373,0
FKID269374,0
FKID269375,12
FKID269376,4
FKID269377,0
FKID269378,0
FKID269379,0
FKID269380,128
FKID269381,128
FKID269382,128
FKID269383,128
FKID269384,0
FKID269385,128
FKID269386,0
FKID269387,0
FKID269388,-1
FKID269389,-1
FKID269390,126
FKID269391,4
FKID269392,4
FKID269393,-1
FKID269394,4
FKID269395,4
FKID269396,15
FKID269397,125
FKID269398,4
FKID269399,4
FKID269400,4
FKID269401,4
FKID269402,4
FKID269403,18
FKID269404,12
FKID269405,0
FKID269406,23
FKID269407,125
FKID269408,-1
FKID269409,-1
FKID269410,-1
FKID269411,0
FKID269412,0
FKID269413,-1
FKID269414,-1
FKID269415,0
FKID269416,0
FKID269417,0
FKID269418,0
FKID269419,0
FKID269420,0
FKID269421,0
FKID269422,70
FKID269423,70
FKID269424,-1
FKID269425,70
FKID269426,15
FKID269427,15
FKID269428,-1
FKID269429,15
FKID269430,70
FKID269431,15
FKID269432,67
FKID269433,70
FKID269434,15
FKID269435,4
FKID269436,0
FKID269437,0
FKID269438,70
FKID269439,90
FKID269440,70
FKID269441,70
FKID269442,15
FKID269443,70
FKID269444,-1
FKID269445,70
FKID269446,-1
FKID269447,-1
FKID269448,15
FKID269449,15
FKID269450,67
FKID269451,4
FKID269452,70
FKID269453,0
FKID269454,15
FKID269455,69
FKID269456,70
FKID269457,15
FKID269458,-1
FKID269459,134
FKID269460,69
FKID269461,0
FKID269462,15
FKID269463,0
FKID269464,0
FKID269465,0
FKID269466,128
FKID269467,128
FKID269468,0
FKID269469,106
FKID269470,0
FKID269471,0
FKID269472,128
FKID269473,0
FKID269474,0
FKID269475,12
FKID269476,128
FKID269477,128
FKID269478,0
FKID269479,0
FKID269480,0
FKID269481,12
FKID269482,67
FKID269483,55
FKID269484,0
FKID269485,0
FKID269486,67
FKID269487,128
FKID269488,0
FKID269489,67
FKID269490,37
FKID269491,37
FKID269492,0
FKID269493,12
FKID269494,67
FKID269495,57
FKID269496,12
FKID269497,16
FKID269498,16
FKID269499,-1
FKID269500,-1
FKID269501,16
FKID269502,16
FKID269503,16
FKID269504,16
FKID269505,12
FKID269506,12
FKID269507,12
FKID269508,16
FKID269509,-1
FKID269510,16
FKID269511,12
FKID269512,16
FKID269513,12
FKID269514,4
FKID269515,4
FKID269516,16
FKID269517,16
FKID269518,4
FKID269519,0
FKID269520,4
FKID269521,-1
FKID269522,59
FKID269523,4
FKID269524,0
FKID269525,29
FKID269526,16
FKID269527,4
FKID269528,0
FKID269529,0
FKID269530,4
FKID269531,-1
FKID269532,4
FKID269533,4
FKID269534,75
FKID269535,75
FKID269536,12
FKID269537,75
FKID269538,12
FKID269539,12
FKID269540,12
FKID269541,75
FKID269542,67
FKID269543,12
FKID269544,6
FKID269545,75
FKID269546,12
FKID269547,12
FKID269548,-1
FKID269549,7
FKID269550,21
FKID269551,21
FKID269552,69
FKID269553,21
FKID269554,0
FKID269555,69
FKID269556,69
FKID269557,21
FKID269558,69
FKID269559,0
FKID269560,-1
FKID269561,69
FKID269562,0
FKID269563,21
FKID269564,21
FKID269565,21
FKID269566,21
FKID269567,21
FKID269568,81
FKID269569,21
FKID269570,21
FKID269571,0
FKID269572,21
FKID269573,21
FKID269574,0
FKID269575,0
FKID269576,21
FKID269577,128
FKID269578,21
FKID269579,21
FKID269580,21
FKID269581,69
FKID269582,69
FKID269583,0
FKID269584,12
FKID269585,21
FKID269586,21
FKID269587,0
FKID269588,-1
FKID269589,21
FKID269590,21
FKID269591,0
FKID269592,23
FKID269593,21
FKID269594,21
FKID269595,23
FKID269596,21
FKID269597,21
FKID269598,12
FKID269599,23
FKID269600,128
FKID269601,128
FKID269602,21
FKID269603,128
FKID269604,21
FKID269605,21
FKID269606,128
FKID269607,128
FKID269608,23
FKID269609,128
FKID269610,21
FKID269611,12
FKID269612,12
FKID269613,69
FKID269614,21
FKID269615,23
FKID269616,15
FKID269617,128
FKID269618,21
FKID269619,21
FKID269620,21
FKID269621,21
FKID269622,23
FKID269623,21
FKID269624,85
FKID269625,85
FKID269626,21
FKID269627,21
FKID269628,23
FKID269629,21
FKID269630,21
FKID269631,21
FKID269632,21
FKID269633,85
FKID269634,85
FKID269635,23
FKID269636,85
FKID269637,85
FKID269638,23
FKID269639,85
FKID269640,12
FKID269641,23
FKID269642,85
FKID269643,85
FKID269644,85
FKID269645,12
FKID269646,12
FKID269647,21
FKID269648,12
FKID269649,12
FKID269650,21
FKID269651,85
FKID269652,21
FKID269653,21
FKID269654,21
FKID269655,21
FKID269656,12
FKID269657,21
FKID269658,21
FKID269659,21
FKID269660,4
FKID269661,21
FKID269662,52
FKID269663,21
FKID269664,4
FKID269665,15
FKID269666,12
FKID269667,0
FKID269668,0
FKID269669,0
FKID269670,15
FKID269671,15
FKID269672,-1
FKID269673,23
FKID269674,15
FKID269675,-1
FKID269676,-1
FKID269677,23
FKID269678,12
FKID269679,22
FKID269680,0
FKID269681,0
FKID269682,0
FKID269683,23
FKID269684,23
FKID269685,-1
FKID269686,-1
FKID269687,52
FKID269688,0
FKID269689,22
FKID269690,-1
FKID269691,0
FKID269692,52
FKID269693,0
FKID269694,0
FKID269695,0
FKID269696,12
FKID269697,-1
FKID269698,52
FKID269699,0
FKID269700,0
FKID269701,0
FKID269702,0
FKID269703,0
FKID269704,0
FKID269705,0
FKID269706,0
FKID269707,23
FKID269708,0
FKID269709,14
FKID269710,23
FKID269711,23
FKID269712,0
FKID269713,0
FKID269714,23
FKID269715,0
FKID269716,0
FKID269717,0
FKID269718,23
FKID269719,0
FKID269720,-1
FKID269721,0
FKID269722,0
FKID269723,0
FKID269724,23
FKID269725,23
FKID269726,23
FKID269727,0
FKID269728,0
FKID269729,-1
FKID269730,0
FKID269731,23
FKID269732,0
FKID269733,100
FKID269734,23
FKID269735,32
FKID269736,130
FKID269737,0
FKID269738,137
FKID269739,-1
FKID269740,-1
